volMax pesoMax custo matricula
262 389 15106 NJ98IP
288 346 13476 HF61OA
259 354 13356 FW65QS
394 379 13241 GG15NF
288 346 13476 HW96ZC
391 395 13796 LJ08QN
360 331 15444 UQ11ZW
285 258 13044 ZZ21SK
310 387 14105 JX13LY
395 315 16790 GY65SW
376 262 16090 AR58ZD
335 383 16287 ES91FT
253 386 13481 PK60JV
382 304 14967 EY14HC
287 304 15787 QF78QW
309 377 15136 HQ67MX
281 287 14581 JW12LZ
262 389 15106 KR20JS
255 275 13025 SM14MQ
288 346 13476 WY78UP
328 398 13956 ZO84ZE
255 275 13025 WZ00LB
365 259 16982 CV46MS
366 375 15556 OS89LD
393 377 16543 DL80XZ
355 322 13718 WX42ZZ
382 304 14967 RM79YR
335 265 15168 PT65DK
325 316 13378 FO82CB
335 381 15531 DX95XW
388 268 14521 LF68CD
255 275 13025 ZF23VR
258 289 14932 RR98RU
292 316 16581 QE38DI
285 258 13044 XJ43KK
385 254 14819 BK77IF
265 274 14952 WC11ZN
287 342 15977 WC87GN
296 271 13742 PL40HJ
287 304 15787 AC24NF
370 366 13618 GZ70XH
253 386 13481 FI55PJ
265 274 14952 GL99RO
262 384 15363 DC99LV
328 398 13956 RH55XX
287 342 15977 UM66FU
336 345 14342 YD98ZJ
378 272 15057 RR82FF
385 254 14819 ME81BO
288 346 13476 WF04RB
393 377 16543 YZ63EB
398 378 15048 EZ26ZQ
391 395 13796 OH65RO
335 265 15168 MW10TM
277 399 14862 VJ41XC
256 289 14860 HN80ZW
255 275 13025 AC42RC
393 377 16543 HI55HQ
365 301 13406 LK00MR
336 345 14342 ES58XQ
378 272 15057 VY33NF
281 287 14581 AH80FP
376 262 16090 HC67BV
292 289 14548 RU25EH
376 262 16090 HW50WU
336 345 14342 TV22AH
256 289 14860 AT44XY
365 301 13406 UE74SS
366 375 15556 RK84FV
277 399 14862 CN20MU
258 289 14932 YL72LI
262 389 15106 YY92QI
397 321 13931 GG76SB
394 379 13241 BZ21IR
309 377 15136 QD86YZ
344 306 14015 GW88NJ
309 377 15136 FG07PB
256 289 14860 MQ10EB
388 268 14521 XE66ZW
328 398 13956 NW73BH
258 289 14932 WQ55SJ
292 316 16581 KD88JS
278 386 16833 KR50HE
325 316 13378 SB05AM
328 398 13956 CW30UM
325 316 13378 FB86SU
255 275 13025 BF33ZZ
335 381 15531 FV06VG
255 275 13025 BE46BN
278 386 16833 VC00QA
391 395 13796 TX53RD
277 399 14862 DQ72IL
393 377 16543 US81YY
385 254 14819 CK27JS
325 316 13378 ON76IX
397 321 13931 VG47SJ
309 377 15136 JS91NR
255 275 13025 IQ36TD
335 383 16287 XT91FG
259 354 13356 FA64SH
391 395 13796 SX31EI
308 371 13865 VL69RG
268 346 14777 IE27GF
365 259 16982 KJ00MQ
262 384 15363 QJ57YP
335 383 16287 QR02ZE
391 395 13796 KR05OA
365 259 16982 IT40KF
281 287 14581 IK30DL
308 371 13865 SD79KU
288 346 13476 DG10UH
397 321 13931 HO10QC
285 258 13044 TQ29CF
262 384 15363 SW55XZ
310 387 14105 ML07UC
344 306 14015 AP75VQ
256 289 14860 FO24OH
262 384 15363 AQ42CF
376 262 16090 OF97SO
344 306 14015 RI73MW
336 345 14342 MM09QN
365 301 13406 CJ28CD
262 384 15363 MM02MC
287 342 15977 EM96HX
296 271 13742 JD48DX
262 389 15106 MC64EX
278 386 16833 ZK72TI
285 258 13044 OG90QT
335 381 15531 TY50JL
336 345 14342 JU61FC
335 381 15531 LU01VH
385 254 14819 XX29XQ
394 379 13241 KI35GZ
278 386 16833 HM34JI
378 272 15057 II18WK
335 381 15531 FZ97KE
394 379 13241 SQ15HD
292 316 16581 PC67QD
287 304 15787 AG53HF
335 265 15168 CL20KC
288 346 13476 GU26HQ
256 289 14860 ZY57QH
382 304 14967 RN79ND
336 345 14342 EE47PZ
376 262 16090 PJ43NV
366 375 15556 CM73GH
325 316 13378 WG47TS
309 377 15136 CG42NL
259 354 13356 QL19JJ
268 346 14777 TD84BY
309 377 15136 MN55DC
388 268 14521 WM30TR
325 316 13378 ZZ39WG
388 268 14521 PW34FX
397 321 13931 ER99ZK
365 301 13406 KD26DP
277 399 14862 FI52NF
287 304 15787 SF53CS
328 398 13956 WJ56WM
259 310 16154 BQ66QY
376 262 16090 QD65QV
262 389 15106 WQ18JF
393 377 16543 OS65WV
376 262 16090 TY69UT
262 384 15363 YM82TF
281 287 14581 NN17GU
277 399 14862 CT38VP
378 272 15057 WM21YC
262 389 15106 EX47QA
344 306 14015 YN16SO
259 310 16154 UU34JC
288 346 13476 DL96MV
285 258 13044 PI11OF
378 272 15057 OA63MN
281 287 14581 KN89ZW
385 254 14819 AZ02QX
255 275 13025 DA66MM
335 381 15531 OX74GL
328 398 13956 US50NJ
335 383 16287 ZC35UJ
285 258 13044 EP12OT
398 378 15048 PD36HV
262 384 15363 BI30XJ
395 315 16790 QB07XQ
253 386 13481 QF29NT
395 315 16790 ER09RW
292 289 14548 TK11EU
292 289 14548 HV30YH
296 271 13742 MQ85MA
292 289 14548 PK40YI
292 289 14548 SG91RG
397 321 13931 GD97XL
287 342 15977 BF07WH
344 306 14015 LY21VH
365 259 16982 XW46CD
395 315 16790 UM07QL
288 346 13476 IP77GM
388 268 14521 XM38CO
268 346 14777 YB49SM
355 322 13718 WG18NC
325 316 13378 WN33OZ
365 301 13406 RX07LD
397 321 13931 PM23CD
335 381 15531 AM85LC
292 289 14548 UL10ZN
344 306 14015 RF58FK
343 277 15226 SY61AI
398 378 15048 KU99ZE
360 331 15444 ON29MR
398 378 15048 RI32TL
259 354 13356 ZI53XM
394 351 15473 LE03TX
366 375 15556 NV44NG
336 345 14342 GU06OT
395 315 16790 HA99LW
258 289 14932 EG26XZ
285 258 13044 QN13XQ
255 275 13025 XP59JM
292 316 16581 MT14GI
370 366 13618 IW79TH
281 287 14581 II47YL
262 384 15363 QT99DV
255 275 13025 WQ70UB
287 342 15977 ZI23HB
292 289 14548 NB14DT
253 386 13481 JO89WY
278 386 16833 LF02SF
310 387 14105 ZF28CH
355 322 13718 YN55HE
394 379 13241 CR75FH
360 331 15444 TI27QJ
397 321 13931 ET85UW
335 381 15531 ZD81FE
328 398 13956 KS87XJ
393 377 16543 CL23MN
262 389 15106 AI89IL
366 375 15556 YE13YP
398 378 15048 XZ37RK
388 268 14521 FR79LN
287 304 15787 RF38IE
397 321 13931 NY12XU
308 371 13865 RP79OP
277 399 14862 QY79NT
365 301 13406 OX34PL
277 399 14862 XA72AB
256 289 14860 OU72UW
365 301 13406 MS87RL
292 316 16581 LT50LC
309 377 15136 RQ26PI
296 271 13742 YK62VC
258 289 14932 YG83UH
398 378 15048 UF80SC
309 377 15136 LV35SU
336 345 14342 DK76ZH
397 321 13931 UH02JH
388 268 14521 LX47DI
382 304 14967 CT52CB
292 316 16581 CS71YK
277 399 14862 UN20NY
365 301 13406 VP24XM
394 351 15473 XZ29GI
355 322 13718 FF46AD
262 389 15106 MV67WN
382 304 14967 TX04GZ
325 316 13378 OF61PI
343 277 15226 JS69FO
397 321 13931 LL30WG
343 277 15226 EU90KR
308 371 13865 TK60PO
292 289 14548 YR74MO
368 308 16575 JG06LX
325 316 13378 NC42PY
288 346 13476 MP07DK
265 274 14952 BB31BR
388 268 14521 MS09FX
262 384 15363 ZJ00XF
370 366 13618 NR77HT
394 351 15473 VC93CW
287 304 15787 BC07UN
287 342 15977 UF85EH
310 387 14105 BP03UO
398 378 15048 RI04FJ
393 377 16543 UP91AD
328 398 13956 GE74CY
335 383 16287 CE39IJ
256 289 14860 QY59GP
256 289 14860 NQ48EA
255 275 13025 WD80JU
277 399 14862 CA31UE
262 389 15106 NL01HN
368 308 16575 YB82RQ
365 301 13406 BT47DP
382 304 14967 NP56MK
398 378 15048 SI93JW
398 378 15048 ZW13GE
268 346 14777 RY61SL
287 342 15977 JJ49CL
398 378 15048 UX36VZ
287 304 15787 AF33XL
255 275 13025 GG21NH
385 254 14819 DY21WF
328 398 13956 AQ21AY
255 275 13025 IX61EM
259 354 13356 QU52BN
287 304 15787 EW77JS
281 287 14581 JM14AH
308 371 13865 BK66SU
397 321 13931 WY19YQ
376 262 16090 FN83HP
336 345 14342 NZ92FK
308 371 13865 ZX32TC
397 321 13931 YR30YW
360 331 15444 GP22ZF
287 304 15787 UG43RN
368 308 16575 XH37HL
310 387 14105 DZ68TC
262 384 15363 PX53TT
366 375 15556 ZK66EA
262 384 15363 FV38DP
398 378 15048 VT64CI
256 289 14860 HI70TS
366 375 15556 FX15ZA
335 383 16287 GB31TC
365 301 13406 GA44XE
281 287 14581 AM98YV
258 289 14932 JX89HD
395 315 16790 ZJ78KG
355 322 13718 PV05LO
328 398 13956 YI28NB
336 345 14342 NO73UO
376 262 16090 LV82QU
376 262 16090 HR72YR
397 321 13931 YT48KT
292 289 14548 DD30FB
397 321 13931 QU55NY
394 351 15473 PK42KX
278 386 16833 HQ71NR
265 274 14952 KQ46VQ
368 308 16575 NU19VM
256 289 14860 WD81RQ
253 386 13481 HW27DQ
277 399 14862 OZ60RC
278 386 16833 ZJ45AY
268 346 14777 QK95EN
292 289 14548 GV70TU
253 386 13481 HK51ZC
378 272 15057 XO78KD
268 346 14777 KI19BL
258 289 14932 AD61TV
376 262 16090 IG93LA
308 371 13865 RH09MP
262 389 15106 ZR75ZD
376 262 16090 TM23TE
292 316 16581 MQ62EY
336 345 14342 JL95VO
285 258 13044 PP29UV
336 345 14342 IB04GW
370 366 13618 PC07GQ
255 275 13025 ZE49GV
278 386 16833 JT56IK
343 277 15226 WE59EN
287 304 15787 KW52TR
277 399 14862 HI46RI
328 398 13956 VK28ZM
368 308 16575 QK65BE
262 384 15363 UF63BF
335 381 15531 PR51JG
355 322 13718 EA86HF
308 371 13865 LK71HG
391 395 13796 GE95CF
335 381 15531 BO27HD
265 274 14952 IJ35XX
281 287 14581 US89RF
344 306 14015 QE15LK
376 262 16090 JW56IH
391 395 13796 TU18OY
336 345 14342 AW53FH
398 378 15048 MU68FD
310 387 14105 MV09UT
262 389 15106 GW08YX
259 310 16154 MF15CW
281 287 14581 EI48PR
328 398 13956 IQ26ZK
365 259 16982 BK75PL
277 399 14862 CB33GY
395 315 16790 OP43OX
265 274 14952 IC47GM
391 395 13796 MF42ZV
376 262 16090 CF52CI
255 275 13025 ZH50HE
259 354 13356 JN21QN
292 316 16581 XT54TQ
388 268 14521 XY80JV
288 346 13476 NA53AT
343 277 15226 OQ37NH
385 254 14819 UR11TL
262 389 15106 OA20ZR
253 386 13481 NB22SK
256 289 14860 PI80OQ
256 289 14860 IV47DM
382 304 14967 LU98KG
256 289 14860 JC71GM
394 351 15473 EC72XR
292 316 16581 KK54AL
281 287 14581 FQ60DN
393 377 16543 PO30XL
393 377 16543 PG24BX
277 399 14862 VN70NL
378 272 15057 HA27WX
310 387 14105 SL12LS
255 275 13025 HB91XF
281 287 14581 UY72XL
360 331 15444 RQ93TF
366 375 15556 EP67GR
365 301 13406 QH58YF
365 301 13406 EU46TF
344 306 14015 GR74FF
325 316 13378 BN61FL
335 265 15168 UU76DY
335 265 15168 UA36DL
343 277 15226 LL40QA
256 289 14860 BD02SJ
262 389 15106 CW53OA
343 277 15226 IR84RA
388 268 14521 DV92VV
395 315 16790 BH51WU
296 271 13742 OK92SR
335 381 15531 TH05AF
335 381 15531 BG49DJ
378 272 15057 DA28VL
277 399 14862 AV33AA
325 316 13378 QM47SC
265 274 14952 DJ18WA
368 308 16575 CN86SJ
394 379 13241 LA09LO
336 345 14342 AT48NZ
391 395 13796 MS60PA
309 377 15136 EV33BO
391 395 13796 AD69BY
378 272 15057 TJ11OM
288 346 13476 GI83VU
310 387 14105 LZ23SR
278 386 16833 HM62FR
391 395 13796 QE40AA
376 262 16090 EX84AY
370 366 13618 ON56FO
325 316 13378 MK38OG
366 375 15556 ES81TY
262 389 15106 SO05FM
385 254 14819 BQ66MS
258 289 14932 DS36KK
256 289 14860 KC79PX
310 387 14105 ZC60ML
285 258 13044 QG77NL
310 387 14105 DR62PM
292 316 16581 JX25ZM
310 387 14105 NS07VH
262 384 15363 YV57HH
336 345 14342 IH16EI
292 289 14548 BD93FU
394 351 15473 BQ92WP
255 275 13025 EH12UO
292 316 16581 AX40IY
360 331 15444 UX22SO
360 331 15444 FV63FM
343 277 15226 KJ58GV
281 287 14581 QI97TI
336 345 14342 PN37PE
398 378 15048 IX68UF
262 389 15106 JK43NT
370 366 13618 LA73BK
335 381 15531 NG78XS
398 378 15048 FU19XZ
335 265 15168 ZG22YZ
366 375 15556 MC93XH
253 386 13481 ZR74LX
355 322 13718 FH08IB
335 265 15168 FE46IU
277 399 14862 OK41UJ
259 310 16154 ET39MY
277 399 14862 FX64EC
394 351 15473 PU69RJ
393 377 16543 TQ80GP
335 265 15168 PA59UY
378 272 15057 QD40XW
391 395 13796 CC72RF
335 381 15531 UT65KG
360 331 15444 QA79IE
256 289 14860 RO69ZS
308 371 13865 QI38CE
365 259 16982 VC46NF
336 345 14342 CR89PY
310 387 14105 IH39UO
259 354 13356 ZL81NB
365 259 16982 VL78JG
278 386 16833 GV35VX
370 366 13618 JQ71GT
287 304 15787 RO72HK
398 378 15048 TP17QB
265 274 14952 VF92ND
328 398 13956 KK58ZL
288 346 13476 OO57GM
281 287 14581 XB25PC
259 310 16154 XA57BO
259 354 13356 WH71KI
281 287 14581 KJ32UK
388 268 14521 PZ00UL
395 315 16790 GS06WI
360 331 15444 WJ24HX
265 274 14952 XW10BZ
281 287 14581 FB20MK
360 331 15444 UL10BE
287 304 15787 NK99EY
335 381 15531 ES39JE
360 331 15444 JR80AK
397 321 13931 SF85EL
258 289 14932 EI08AO
335 383 16287 XV36AN
287 342 15977 EC32OA
335 265 15168 NB52BL
385 254 14819 BZ62JA
292 316 16581 TC80NV
258 289 14932 TA61GK
393 377 16543 ON27CS
335 265 15168 ZE23RB
365 259 16982 AI13AS
355 322 13718 TX18CK
259 354 13356 SL40VX
343 277 15226 AO70SE
328 398 13956 EF97TO
262 384 15363 AJ38ZF
262 384 15363 LH49QE
335 265 15168 RY33CZ
309 377 15136 JH07CR
336 345 14342 MJ60RO
310 387 14105 WJ66KB
397 321 13931 JZ27QY
360 331 15444 IK44MI
258 289 14932 XL62JI
366 375 15556 AT16CJ
292 316 16581 GE19LE
378 272 15057 EE53MR
281 287 14581 EK88ZV
366 375 15556 BB90LF
258 289 14932 EW16PV
335 383 16287 OW72XP
344 306 14015 SL69MR
360 331 15444 MN77WK
376 262 16090 QA52JP
258 289 14932 BC34VG
398 378 15048 LT98TM
376 262 16090 VZ74ZK
343 277 15226 UA94SO
355 322 13718 ZF59RP
393 377 16543 MP59ZU
256 289 14860 SN94YD
393 377 16543 CU96ZJ
335 381 15531 ZY92NG
382 304 14967 BU03CW
394 379 13241 SN53RB
397 321 13931 NJ12ZQ
344 306 14015 VC40SG
255 275 13025 YO33XV
388 268 14521 AZ06PL
287 304 15787 RW55PG
258 289 14932 SP66GQ
328 398 13956 QD88FG
258 289 14932 JJ78XZ
256 289 14860 FT27SE
382 304 14967 TG24RS
308 371 13865 EF85KO
335 381 15531 WL17NZ
258 289 14932 ZU95FP
344 306 14015 SS51JQ
391 395 13796 ZL36MA
378 272 15057 ZL12FR
365 301 13406 TE83TC
292 289 14548 WC99JX
287 342 15977 EK89AX
366 375 15556 IV54UE
394 351 15473 LM54GQ
344 306 14015 YW76GE
368 308 16575 WK66YN
394 379 13241 CD97VC
365 301 13406 OT53SQ
292 316 16581 EK55LU
328 398 13956 BQ05YU
360 331 15444 AO61GA
335 265 15168 NQ16KC
378 272 15057 FH05OS
355 322 13718 IC32HA
370 366 13618 DA31MM
370 366 13618 MK93HY
262 384 15363 MM85SX
366 375 15556 LY15GP
397 321 13931 BU48VH
394 379 13241 VI65QH
308 371 13865 XT40HS
365 259 16982 FP85IQ
365 301 13406 TK81UK
394 379 13241 LW18OG
382 304 14967 NZ80LV
255 275 13025 KD93GN
287 304 15787 LW82PV
394 379 13241 GY18TJ
343 277 15226 RU80SQ
365 301 13406 FU14RM
398 378 15048 PI68CW
378 272 15057 KX17DZ
378 272 15057 AK28LL
262 389 15106 OC07NK
365 301 13406 MQ80YK
394 351 15473 DL99RM
256 289 14860 EB26ER
395 315 16790 YS11MV
259 310 16154 LV68WZ
287 342 15977 RR72PJ
288 346 13476 AE86EY
277 399 14862 ON93EM
393 377 16543 TW25CJ
335 265 15168 VH67CF
391 395 13796 PO15ZC
382 304 14967 XX68RY
259 310 16154 HR26IY
277 399 14862 JF93WT
310 387 14105 JL06TS
259 310 16154 DR36OV
398 378 15048 VX54VN
259 354 13356 ZJ91LP
310 387 14105 UH72PM
378 272 15057 NR94FU
308 371 13865 TJ61IL
310 387 14105 VS44KF
355 322 13718 ZX93LN
309 377 15136 SF82PV
385 254 14819 CD83AX
394 351 15473 RM04PI
394 351 15473 KE99FY
343 277 15226 BL23LL
382 304 14967 KV36LV
265 274 14952 VS56IX
385 254 14819 EL17MR
366 375 15556 PX96QA
368 308 16575 RU39NK
366 375 15556 QI67LI
256 289 14860 TD80HS
385 254 14819 NG96RQ
394 351 15473 XD76PD
395 315 16790 QA67XE
255 275 13025 QE32HM
309 377 15136 HR05WY
398 378 15048 WR12XB
360 331 15444 EQ39LU
310 387 14105 FJ85QE
262 384 15363 AF96FJ
388 268 14521 TK25SP
335 265 15168 AD01MQ
360 331 15444 YJ20ZD
285 258 13044 YO87LV
385 254 14819 ZF73CV
278 386 16833 RH22JK
278 386 16833 GH89AW
255 275 13025 WE09QC
370 366 13618 PP18OX
296 271 13742 NQ80RB
335 381 15531 VP16PG
256 289 14860 LW63MW
268 346 14777 ZP34ZY
256 289 14860 OA85CA
378 272 15057 PW41NV
308 371 13865 JG30UQ
281 287 14581 XI67BD
382 304 14967 BY53AF
310 387 14105 MU91ZD
277 399 14862 BS19IR
259 310 16154 HV58KY
360 331 15444 IQ27DB
309 377 15136 OW88TF
253 386 13481 OY02NC
287 304 15787 BK07CT
277 399 14862 YH87JG
376 262 16090 OU96MN
343 277 15226 KM36SE
281 287 14581 CY78OT
398 378 15048 YT31BR
376 262 16090 OS47AL
395 315 16790 JS79EV
382 304 14967 HJ16WI
262 389 15106 SF77MI
285 258 13044 RL70AO
398 378 15048 NG68ZN
336 345 14342 GW75GC
259 354 13356 OI30NF
328 398 13956 BU61OW
382 304 14967 PV59OG
370 366 13618 PH95NF
365 259 16982 DS42FJ
285 258 13044 BH76EI
292 316 16581 SE82QK
365 301 13406 LK79QX
382 304 14967 IJ82SE
281 287 14581 DT89OD
385 254 14819 UW44TC
309 377 15136 JC75LN
394 351 15473 QI72PC
388 268 14521 SZ12SU
376 262 16090 LS29OD
255 275 13025 QS63XZ
287 304 15787 HW64TG
296 271 13742 VV70GY
397 321 13931 FP82LA
370 366 13618 IB99OW
370 366 13618 RN43SU
336 345 14342 GE93MJ
310 387 14105 GH73ZE
360 331 15444 MY87QH
308 371 13865 KX44WP
256 289 14860 OQ47DZ
285 258 13044 XZ20GS
391 395 13796 RN35UY
335 383 16287 WF85NW
376 262 16090 AR39HL
287 304 15787 EF99OD
370 366 13618 JN52EJ
366 375 15556 LA62RZ
281 287 14581 NZ86IC
285 258 13044 WP90JS
395 315 16790 PQ54XN
378 272 15057 PH03HU
394 351 15473 BG31XL
281 287 14581 RK71RI
365 301 13406 VP41IX
398 378 15048 ID03DF
360 331 15444 YV49OX
388 268 14521 HK48VV
292 316 16581 YC74AQ
281 287 14581 EZ84QU
296 271 13742 CD79SY
296 271 13742 XR47AW
365 301 13406 MM61WJ
287 304 15787 SB32WW
398 378 15048 GN93JU
336 345 14342 HL41PW
259 354 13356 YV44HO
398 378 15048 VW36GV
378 272 15057 RA99DS
360 331 15444 XV50ZS
368 308 16575 TN60KI
366 375 15556 ZR82TK
292 289 14548 OJ29NU
287 342 15977 BI58NC
344 306 14015 LZ90PF
385 254 14819 RJ79FG
394 379 13241 IL00JP
397 321 13931 YW71KH
253 386 13481 AT75DV
360 331 15444 SF76YP
393 377 16543 KT86AE
268 346 14777 YG93OZ
355 322 13718 UX75BT
344 306 14015 PD65ZQ
265 274 14952 SD72EA
344 306 14015 QL78IJ
393 377 16543 QX59TI
394 351 15473 KR44FT
343 277 15226 CU63FQ
255 275 13025 UZ47LC
365 259 16982 PW50ZJ
262 384 15363 CH74LV
394 379 13241 NS62BE
287 342 15977 KF62AW
391 395 13796 JU75LN
268 346 14777 KD66WG
285 258 13044 NP70MO
278 386 16833 PX75BZ
335 381 15531 HQ97ZV
277 399 14862 TC52ZF
296 271 13742 FI63FD
277 399 14862 FQ74VV
394 379 13241 WL46WM
325 316 13378 TL27NG
378 272 15057 WH02XT
285 258 13044 FF62CV
262 389 15106 IW94RA
287 304 15787 FT92QB
287 342 15977 BK57NV
370 366 13618 BE83FG
287 342 15977 KW70CQ
397 321 13931 BL03SU
365 259 16982 IV77OZ
395 315 16790 TM84SV
365 259 16982 OV75YN
366 375 15556 AD72EO
259 354 13356 JV31OR
370 366 13618 HO84OS
365 301 13406 YR52SR
296 271 13742 QD19HQ
268 346 14777 GO30MH
394 351 15473 EF93VR
382 304 14967 AA16OO
343 277 15226 EZ58KX
255 275 13025 KF33GP
391 395 13796 EC93YV
265 274 14952 LB91AK
376 262 16090 YM20CI
259 310 16154 AE93JO
378 272 15057 QG51FO
335 265 15168 VP06LZ
395 315 16790 FS24ZM
382 304 14967 VC37RA
378 272 15057 SX98HS
258 289 14932 CQ28SB
256 289 14860 XG03DP
394 351 15473 PO05BV
253 386 13481 VM68UJ
388 268 14521 KY32LR
368 308 16575 MM40QS
397 321 13931 EI03GB
385 254 14819 TP61LO
309 377 15136 EL03TU
285 258 13044 LQ21QT
394 379 13241 GA73HT
395 315 16790 NV50XP
262 389 15106 PP26NM
253 386 13481 PF07AI
285 258 13044 SL92UR
281 287 14581 MJ88CW
366 375 15556 AA03ZB
395 315 16790 KF59VK
281 287 14581 SU74VN
388 268 14521 ND62UD
397 321 13931 SL85JG
265 274 14952 BC65IO
255 275 13025 WO27AO
336 345 14342 GS36JI
382 304 14967 QB86YE
268 346 14777 VV57JR
308 371 13865 RS02LD
360 331 15444 CJ22CI
259 354 13356 AN63DJ
256 289 14860 SS30SO
382 304 14967 AK43HA
259 354 13356 AT40ZF
296 271 13742 RC34QH
343 277 15226 FY17JD
388 268 14521 ZR61UT
391 395 13796 YD38UH
256 289 14860 FG85PY
376 262 16090 FN50JZ
258 289 14932 QG55LH
391 395 13796 KD85QS
365 259 16982 HQ40HT
287 304 15787 NP70UU
256 289 14860 ZX05XT
376 262 16090 XX23UW
378 272 15057 RC72OM
262 384 15363 HD79LU
376 262 16090 YU76JH
265 274 14952 NG02TG
281 287 14581 AG37ET
335 381 15531 RF97FM
287 304 15787 PA80DS
391 395 13796 PQ58IR
308 371 13865 RD31ZL
262 389 15106 JW02MM
255 275 13025 QW97VB
391 395 13796 HC02NT
394 379 13241 TT34JN
376 262 16090 AY56IP
281 287 14581 LH92FR
360 331 15444 WE02KK
285 258 13044 MD72WC
288 346 13476 DK97ZP
388 268 14521 VR60PE
287 342 15977 PQ58XR
287 342 15977 YD30QK
292 316 16581 CV53XD
378 272 15057 PM80XW
335 265 15168 LF77PT
256 289 14860 SZ34GR
281 287 14581 RF02ZM
253 386 13481 VC20MC
360 331 15444 XC53KX
343 277 15226 PY37IQ
368 308 16575 FC39XL
366 375 15556 IQ42CW
365 259 16982 ZR08YC
285 258 13044 DT72QI
265 274 14952 EL41JQ
360 331 15444 QQ89CT
398 378 15048 TA94DL
259 310 16154 DH85HC
310 387 14105 CL59IX
287 304 15787 QQ83GH
262 389 15106 ZX48LS
344 306 14015 AC91CA
393 377 16543 VH88AN
296 271 13742 PS65KN
309 377 15136 FM95UO
277 399 14862 GV94GS
398 378 15048 ZF39UH
287 342 15977 SN36WR
385 254 14819 FN75HQ
255 275 13025 ZI80IB
262 384 15363 QD47PL
335 381 15531 EL72KV
366 375 15556 WY52EC
370 366 13618 PG09QL
335 265 15168 PR22HK
292 289 14548 TY80IO
368 308 16575 QU38SS
335 265 15168 UK67YL
259 354 13356 WS17IF
296 271 13742 GJ90NU
394 379 13241 WE14RL
366 375 15556 AD67ZV
365 259 16982 XO45KG
265 274 14952 WD53DA
335 265 15168 HV81HJ
336 345 14342 GV84NC
393 377 16543 GG29OH
393 377 16543 TE85ZU
360 331 15444 SF08OY
287 304 15787 JR48YC
277 399 14862 HD72NV
391 395 13796 BX59IO
335 381 15531 RX22GN
328 398 13956 MN39FF
265 274 14952 SD38OH
355 322 13718 OE07SX
398 378 15048 MP70KM
394 351 15473 WB27XA
370 366 13618 LY81JX
285 258 13044 VI12HW
256 289 14860 HP69YV
376 262 16090 MC65OB
285 258 13044 VT09AM
253 386 13481 EU89AK
394 351 15473 WK26KK
344 306 14015 QQ11YO
391 395 13796 DL09HY
262 389 15106 NW24WF
310 387 14105 FZ11IT
344 306 14015 PP07IK
365 301 13406 VQ23CV
398 378 15048 RY07GZ
308 371 13865 RG70OH
292 289 14548 IM59SV
398 378 15048 GD04ZR
388 268 14521 VH36KW
325 316 13378 KW24FN
355 322 13718 CR92UC
325 316 13378 QW01CA
309 377 15136 GF97CP
278 386 16833 VP42LU
255 275 13025 OU62CI
335 381 15531 BY84JF
385 254 14819 IE34OI
277 399 14862 LP22ZF
292 289 14548 ZA66WS
268 346 14777 KK79RW
262 384 15363 EG55RR
335 265 15168 NU76NU
308 371 13865 CQ49GP
376 262 16090 NU64ZP
366 375 15556 HS70DI
292 289 14548 MB60KH
265 274 14952 PL67YH
292 289 14548 QN94DO
259 310 16154 OZ82LX
376 262 16090 NN04VO
287 342 15977 BR05DZ
335 381 15531 JG61FP
309 377 15136 YH79UM
365 301 13406 DR43MA
394 379 13241 NX00FH
308 371 13865 TJ74VM
365 301 13406 PT74OQ
335 381 15531 GB77GP
256 289 14860 KP80CN
394 351 15473 UM74LW
370 366 13618 YJ27NU
292 316 16581 IW76TR
258 289 14932 FJ43SC
397 321 13931 MG91VS
259 310 16154 XY23WA
308 371 13865 OI99LN
262 384 15363 TX20UM
255 275 13025 MO11SV
278 386 16833 WK09II
370 366 13618 DX21XM
360 331 15444 DQ94II
391 395 13796 ES24WW
256 289 14860 YS21VW
343 277 15226 VE82EX
366 375 15556 AP53MH
366 375 15556 GO64WT
287 342 15977 VU53AT
336 345 14342 VV43AN
344 306 14015 VV83BS
287 304 15787 PX50IR
382 304 14967 XT12GW
285 258 13044 SM72SR
385 254 14819 KS09RX
385 254 14819 PN32TM
292 316 16581 LU53KJ
335 383 16287 NL27RP
262 389 15106 XU08WY
360 331 15444 VV77WI
360 331 15444 FK65FS
256 289 14860 IF43WK
394 379 13241 NY59YY
395 315 16790 CG14GM
378 272 15057 TQ44AI
285 258 13044 VM31YK
360 331 15444 MV74EH
344 306 14015 IU50WR
287 304 15787 WZ93WN
393 377 16543 CD36IM
394 379 13241 UR32SP
310 387 14105 EX99HN
268 346 14777 WX24PY
394 379 13241 QD98CI
366 375 15556 IT15ER
393 377 16543 FQ62CZ
296 271 13742 ZZ69FN
265 274 14952 XG26LK
296 271 13742 ZN38SM
378 272 15057 TN95LX
258 289 14932 JV99VN
253 386 13481 ZW88BL
278 386 16833 TU07VS
310 387 14105 ZH67DK
310 387 14105 LI05EI
281 287 14581 UD52XT
391 395 13796 OJ39KE
335 381 15531 XU03MJ
335 381 15531 EA82SK
343 277 15226 SG76BN
370 366 13618 SF56LS
393 377 16543 BC44IT
308 371 13865 TV58JW
278 386 16833 EI67JV
344 306 14015 WK89SX
255 275 13025 WE84BP
335 383 16287 WL37CA
287 304 15787 NM61TV
397 321 13931 GN40UM
281 287 14581 JM49MO
256 289 14860 NP33DS
255 275 13025 RV05AU
