volume peso recompensa
22 9 1509
23 29 1232
10 3 1886
10 22 1694
7 3 1607
22 16 1175
22 22 265
6 22 666
6 22 666
6 22 597
19 16 1319
6 10 1572
22 9 1805
16 3 227
28 6 1953
13 20 1951
16 6 1332
10 13 414
13 26 1253
19 19 873
19 6 1813
26 20 1645
3 13 1306
26 22 1628
23 26 1520
19 16 1489
10 10 588
9 13 211
22 19 783
3 10 1791
19 3 638
25 13 609
7 23 907
13 16 1838
3 16 1456
19 22 691
16 16 878
19 22 1719
6 10 1572
9 9 1137
3 23 697
6 19 406
22 10 1848
19 10 1820
19 9 1897
23 7 983
10 13 1315
3 13 685
19 13 1904
7 10 1630
29 22 561
3 10 579
19 22 1440
19 3 784
6 22 794
26 29 610
25 19 1753
23 26 1594
22 16 1175
26 26 716
3 20 1263
13 3 455
20 20 418
19 22 735
19 25 305
23 7 983
3 7 1565
7 16 764
25 16 620
26 13 1295
16 3 279
13 10 606
16 6 1907
29 26 719
19 16 1489
9 9 1137
13 3 690
25 6 216
7 26 1166
26 22 1348
26 29 267
7 10 1672
29 23 1148
20 23 1325
19 29 1523
19 3 522
20 26 1863
10 3 1886
16 3 477
3 20 1645
19 28 512
28 25 952
16 3 1518
16 6 1332
28 16 827
26 26 1790
26 26 1790
28 22 1166
22 13 709
6 16 1023
29 10 483
6 22 794
19 9 1059
3 23 1410
19 16 1489
26 26 1790
22 3 480
19 19 1956
19 25 844
13 3 795
10 16 1202
13 13 1710
7 26 1257
3 20 1645
3 22 1768
10 3 547
22 3 480
29 10 483
13 26 1073
10 29 1065
6 13 1713
16 16 878
19 3 762
7 26 1257
28 19 828
3 9 1558
19 6 1204
6 3 453
3 7 1565
13 26 1253
16 29 1083
19 13 1904
16 23 746
13 13 1008
19 9 1897
26 7 738
23 23 1366
6 6 1445
26 6 774
10 13 414
28 25 952
25 6 216
7 23 1303
20 13 636
3 16 220
13 29 626
16 29 533
10 23 1205
26 19 244
19 25 854
13 3 699
22 19 783
22 3 480
6 19 1185
3 13 1889
6 13 1713
9 9 427
22 6 683
29 20 1704
6 3 1176
9 6 1467
10 26 1843
3 13 1313
13 16 1785
20 23 204
7 16 764
16 28 1863
25 22 471
16 3 836
22 28 347
26 7 618
7 16 764
19 22 1200
10 23 1205
6 26 1143
3 13 1889
26 22 1487
19 22 1440
13 23 1714
7 26 1166
23 23 881
6 29 1859
19 3 784
16 16 878
13 26 1253
19 19 1990
9 25 849
26 16 403
13 3 203
26 16 1303
7 29 598
23 26 1520
29 22 561
16 16 1633
16 6 1907
19 13 884
26 22 1348
10 3 547
9 22 909
23 20 1536
23 23 1366
16 29 1883
25 6 216
13 9 820
29 26 1724
25 6 653
3 16 501
25 19 1753
19 16 1351
22 22 930
6 19 1185
26 22 1628
13 23 1714
9 6 748
16 3 227
6 22 666
3 16 220
29 16 584
16 28 875
3 3 575
26 19 244
19 16 1012
10 26 1843
13 26 1639
3 3 1563
19 3 1814
22 19 1628
6 6 442
10 19 709
19 3 1982
25 13 1251
16 22 491
3 10 579
7 29 598
23 26 1520
7 16 764
26 29 267
16 28 875
16 13 1718
13 3 690
16 28 935
16 22 491
7 20 1880
16 26 1789
29 16 1442
29 10 243
20 16 823
3 16 501
10 3 547
6 10 465
6 16 1023
22 22 318
13 25 1026
16 28 1821
10 26 1843
29 20 1160
19 3 784
25 6 216
7 7 828
9 25 849
6 19 1185
9 6 748
10 26 1843
29 10 1657
26 6 1156
9 19 775
25 28 724
22 9 1805
20 13 848
23 16 1918
19 16 1319
13 26 1073
22 22 626
22 13 667
13 6 223
10 6 1747
25 13 1251
7 20 1880
7 7 828
16 28 935
3 13 685
13 13 1008
20 16 1200
20 7 386
3 13 751
10 26 1843
19 19 1990
16 19 234
22 29 1448
22 29 1448
13 6 1699
19 13 1537
19 6 1204
26 26 1170
7 20 1880
3 19 1432
26 22 1348
10 3 547
19 28 512
29 16 1051
9 9 1137
16 10 1508
22 19 1628
25 6 653
13 23 560
19 9 1897
3 3 699
19 22 1897
25 22 1331
25 25 371
23 16 1936
6 29 1800
6 6 1445
16 19 1873
16 19 234
22 3 480
16 3 477
29 10 483
26 19 244
3 13 1889
16 29 1083
13 3 795
25 28 1521
23 29 1789
13 26 1253
22 10 1848
19 22 1897
29 20 1972
16 16 878
19 6 324
19 13 884
6 19 1243
25 16 1200
29 16 1369
16 10 1508
19 3 762
22 3 480
22 3 338
3 23 1410
26 26 1170
26 22 1487
13 16 1838
10 19 709
16 3 1518
25 28 724
19 26 309
16 28 1821
16 13 1718
22 22 930
20 16 823
3 22 1662
3 10 1475
16 22 1579
7 10 1630
16 19 1193
3 16 1105
13 29 719
10 7 1801
16 23 746
3 13 633
19 3 1814
28 6 1208
29 20 1160
26 6 1156
6 3 1176
29 16 1442
29 19 1268
29 26 1522
20 20 418
16 6 755
22 25 1227
29 22 561
13 20 1951
6 22 562
9 9 1137
20 10 1663
28 6 1636
26 29 1233
23 29 957
23 7 983
6 3 1176
29 13 1014
3 10 579
19 19 1990
6 22 794
28 16 327
13 26 1253
19 16 1012
19 22 1260
6 19 996
10 10 1285
25 13 546
3 19 952
13 6 1475
19 22 691
26 26 1790
6 19 1243
16 3 227
20 13 1542
22 9 1805
20 16 1200
19 13 1537
3 16 1105
20 7 894
25 6 647
19 22 735
6 22 794
13 26 396
20 10 1569
20 23 204
6 19 996
13 26 396
23 20 1536
6 3 1347
9 25 849
22 22 930
3 13 1907
6 16 618
26 22 1165
16 20 816
10 13 1315
23 23 881
3 19 901
25 25 371
6 19 996
6 6 1445
16 16 527
6 6 564
16 16 287
28 16 827
3 3 715
29 26 1724
13 29 719
16 22 491
19 9 1059
6 16 618
3 23 1410
19 19 1990
29 10 483
10 16 1202
19 16 1351
19 6 1108
23 13 206
22 13 293
13 29 719
13 10 738
16 3 477
6 6 442
19 13 884
22 10 1079
10 29 1488
7 10 801
3 13 1889
29 29 763
16 29 1739
20 23 204
23 20 437
28 6 707
3 13 1313
28 6 1208
3 13 1306
19 22 1440
26 22 1065
7 10 1672
20 7 386
26 16 403
6 10 713
3 13 1502
16 16 772
16 10 1508
22 3 1492
3 19 901
22 19 602
26 16 1296
26 16 1303
9 19 775
19 3 1982
25 19 1889
10 29 676
3 16 1796
22 13 1897
16 13 654
19 13 1904
26 26 1790
22 22 626
9 9 1137
3 13 530
13 10 629
22 3 1565
29 10 1463
20 13 1542
9 19 1281
6 3 1176
10 7 1801
19 22 1440
6 3 453
9 13 1442
19 22 691
19 10 1820
13 10 1614
3 23 571
10 6 542
6 6 779
16 19 234
7 13 734
3 13 1306
28 9 1185
13 3 455
10 13 419
19 19 1437
22 29 1448
22 25 1227
23 26 1913
16 3 227
22 29 1448
6 10 1572
3 22 1662
22 28 1717
25 28 1521
29 29 763
19 22 1440
9 6 1467
20 23 1236
29 16 1442
16 10 1508
20 7 894
6 29 1800
10 29 1194
16 10 1508
19 19 1437
16 16 1633
22 28 1717
7 7 1524
16 16 772
22 25 224
3 23 1410
29 29 969
19 22 1897
7 23 1303
10 29 676
26 19 1397
19 26 836
20 20 418
23 16 1918
23 26 1913
9 16 814
16 26 1789
23 7 936
26 22 1513
26 16 1303
20 23 1551
19 22 735
28 16 327
26 16 1296
6 3 1176
22 16 1175
25 13 609
7 23 1303
7 10 801
3 10 1791
6 3 1176
3 3 575
20 7 894
6 29 1859
16 3 279
20 26 1863
23 23 881
26 22 1487
19 13 1875
6 29 1859
16 29 1730
19 13 1040
7 23 1303
13 16 1894
16 10 1081
16 6 1332
10 22 1694
3 22 940
29 16 1051
10 3 547
7 13 734
22 29 1500
25 16 620
26 22 1513
22 13 1897
19 3 1982
13 16 1785
25 6 647
16 29 1083
13 29 1255
19 3 784
20 7 386
22 10 1233
13 10 738
13 29 719
3 10 1791
16 3 1518
28 19 828
19 10 1820
23 26 1913
6 6 1445
20 13 636
23 26 1913
7 10 1630
23 26 1594
10 29 676
25 22 861
29 22 561
3 3 1563
28 25 952
13 6 490
26 29 267
23 20 1536
26 7 738
26 29 1233
29 23 1148
20 13 848
19 3 1982
13 13 1710
3 13 1502
9 6 1467
19 13 1875
16 6 755
20 23 1325
22 19 783
22 10 1233
10 13 414
22 16 644
20 16 1200
25 28 1909
19 13 1904
13 3 621
26 22 1487
26 16 1303
22 10 1848
19 9 1059
7 10 801
10 29 676
16 3 262
16 3 477
22 22 318
22 19 1628
7 20 412
9 19 1281
19 22 1200
16 6 755
6 19 486
29 29 763
3 13 1306
29 29 763
22 16 644
26 6 1627
26 10 574
16 13 707
26 7 618
6 10 713
13 3 466
22 3 1492
19 13 884
23 16 1918
3 7 1565
29 29 763
23 13 206
13 16 1894
3 13 1907
19 6 324
23 20 1536
9 25 1529
29 29 763
19 22 735
16 6 1188
23 29 1789
28 16 327
6 29 834
29 23 1148
3 19 1928
19 16 1351
26 26 716
16 16 287
3 13 1210
3 22 1662
25 28 724
23 20 437
19 26 309
3 13 751
6 16 1023
16 10 1081
3 10 579
9 13 211
19 3 784
10 3 547
25 6 653
28 6 707
22 28 347
22 3 338
19 3 638
19 13 1040
3 13 685
16 6 1332
20 20 418
6 6 442
26 26 1790
6 16 618
10 29 1194
19 13 1875
3 3 699
19 16 1351
13 10 606
6 6 631
25 28 521
10 29 1488
13 23 560
28 16 827
22 10 1233
3 13 1889
29 29 969
22 22 318
22 13 293
7 10 1672
19 6 1204
26 26 1170
6 28 1820
13 26 396
19 13 1904
13 6 223
13 29 626
6 19 486
19 26 309
26 26 496
22 25 914
29 22 561
13 23 916
3 10 579
13 3 203
23 29 957
7 10 801
19 28 486
6 10 713
19 22 691
25 6 653
9 16 814
16 16 1633
13 26 1639
10 29 1194
10 13 1315
13 10 738
16 6 1188
16 3 279
16 29 1002
3 13 751
25 28 521
25 16 1200
16 6 1332
3 10 1475
26 29 1233
26 29 267
13 9 1857
22 29 1448
6 22 597
20 10 1569
7 3 1823
16 13 654
19 28 512
19 16 1012
6 29 834
13 26 1253
16 20 816
25 28 724
26 22 1348
22 3 338
26 16 403
16 20 816
29 26 1522
19 16 1351
16 16 706
3 7 1565
19 13 1688
25 16 620
13 25 1026
6 28 1820
26 20 971
29 29 1019
13 29 626
28 6 1065
16 13 707
22 10 1079
3 20 1645
19 10 1820
16 29 1730
16 16 287
22 3 338
13 20 1951
25 6 216
3 19 1928
23 23 881
29 16 1051
10 29 1065
16 29 1593
13 3 203
16 10 1508
29 20 1972
3 13 633
22 16 982
23 23 1366
16 29 1730
3 3 355
6 26 1291
16 23 746
20 20 418
16 16 1633
13 16 1785
10 29 1065
28 22 1166
3 19 600
25 28 1521
16 29 1730
20 23 204
3 13 355
19 29 1523
22 25 224
20 16 851
19 22 1897
10 10 1285
6 13 1201
20 23 204
16 6 1332
29 10 483
6 29 834
16 6 1907
7 16 764
19 25 305
3 19 1432
16 16 1633
19 22 691
28 22 330
7 26 1166
29 13 1014
16 13 1718
10 7 1801
19 29 1523
19 6 1813
16 29 533
13 26 396
7 16 764
22 10 1233
19 16 1012
25 22 1331
13 23 1714
3 13 685
22 19 470
16 3 262
19 22 1897
3 13 685
7 13 1210
3 10 1475
6 19 406
29 13 1014
16 16 772
25 13 609
13 10 606
13 16 1838
10 29 1488
13 22 590
7 29 743
26 6 1627
10 23 1205
19 3 784
26 26 1790
25 22 1331
13 16 1785
16 16 527
29 16 1051
3 19 901
3 16 220
6 22 597
20 13 1054
29 10 243
13 22 590
25 19 1753
13 22 590
6 3 615
26 20 971
22 19 470
19 3 1547
6 10 1572
13 13 1008
22 3 480
28 25 952
13 6 1987
13 25 550
19 22 1260
13 20 1951
19 16 1319
7 10 801
26 19 244
6 19 996
19 13 1875
3 22 1768
10 7 1801
6 10 465
19 3 762
3 10 579
28 6 1208
29 20 1704
7 10 1672
19 13 1040
19 16 1351
16 28 1821
13 20 1925
6 22 666
19 16 1319
9 6 1467
16 10 396
7 26 1257
10 3 547
3 13 633
3 20 1263
9 25 849
23 23 1382
19 13 1875
20 16 1200
25 22 1331
19 6 217
16 6 1188
16 19 1873
3 3 355
3 13 1210
6 3 615
29 29 763
7 13 898
7 7 1524
3 3 355
16 16 287
16 29 1739
20 13 848
19 6 217
16 28 935
13 10 606
19 3 638
9 13 1442
10 13 414
3 13 1907
6 13 1201
10 6 1747
10 6 1747
6 22 666
7 7 828
22 13 226
29 23 1148
23 26 1520
7 13 1210
9 16 814
13 10 483
28 6 707
19 22 1200
22 16 1598
16 29 1593
10 7 1801
22 10 1233
22 16 1598
3 16 501
16 28 1863
7 23 1303
10 6 1747
3 13 530
26 29 1233
22 16 1598
16 29 1142
6 10 465
29 26 719
10 6 1765
29 20 1704
7 16 764
6 10 465
25 28 1909
6 3 1176
23 23 881
16 19 1193
6 10 465
10 29 1194
19 3 522
22 3 1492
7 13 1210
10 29 676
25 16 620
16 3 262
10 10 1285
16 29 1593
6 3 1176
25 16 620
19 22 1897
6 6 564
10 26 1229
26 26 496
22 25 1227
13 16 1838
26 16 1296
13 3 795
23 20 1536
16 16 772
6 19 1185
16 22 1579
28 6 1953
16 26 1789
19 19 1437
19 19 873
7 7 828
25 22 580
16 3 477
3 13 1907
23 7 936
3 13 1889
13 3 203
13 6 1062
19 16 1012
29 23 1148
7 13 734
16 22 491
22 19 602
19 19 873
25 25 371
20 23 1325
26 22 1065
26 16 1296
10 6 542
16 16 1633
22 13 1897
13 22 590
10 26 1229
20 13 1542
19 25 1263
3 10 579
3 10 1475
16 29 1002
20 16 823
29 16 1051
16 20 816
22 3 480
9 13 1442
16 29 1083
26 26 1170
25 6 647
3 20 1263
3 22 1768
23 23 881
6 3 453
10 10 553
29 26 1724
6 16 618
20 13 848
23 3 1396
7 29 598
26 29 267
19 6 1204
3 10 1475
23 16 1936
7 7 501
19 16 1489
16 16 527
3 23 1410
23 29 1789
16 29 533
7 7 828
3 13 1210
29 20 1704
10 13 419
19 26 836
16 3 477
22 28 1002
6 6 442
28 9 1185
3 19 1432
23 7 936
22 10 1233
19 28 512
29 20 1972
22 10 1848
13 25 550
13 16 1894
25 6 647
26 20 1645
7 26 634
6 26 1291
19 13 1040
26 16 403
22 22 265
3 16 501
19 22 691
25 6 216
25 16 1200
19 22 1260
16 22 491
10 3 547
13 9 1857
28 6 1065
7 29 598
19 16 1319
19 16 1319
23 20 1786
22 13 709
3 16 1456
6 16 618
6 6 1921
19 9 1897
19 13 884
16 26 1789
16 16 287
22 16 982
3 10 984
3 13 1907
16 13 1477
13 10 738
19 16 1489
10 6 542
25 16 1200
13 6 1475
13 20 1951
10 23 1205
7 23 1303
13 3 690
3 20 1263
19 6 1204
22 16 644
22 19 287
29 23 1148
16 28 1863
23 29 957
22 13 1897
29 10 1657
16 13 1477
3 13 1306
25 22 471
20 23 1236
6 22 666
25 28 724
13 26 1253
28 19 828
7 3 1607
23 26 1594
6 16 647
19 16 1489
3 3 715
19 13 884
19 6 1108
3 16 1391
28 22 1166
29 23 1148
26 22 1628
16 6 1188
22 13 293
7 16 764
23 26 1594
13 13 1008
3 13 633
22 13 709
3 19 1928
19 9 1897
25 28 221
16 28 935
19 13 1688
23 29 1232
22 29 1500
29 16 1442
16 19 1873
16 3 704
19 22 1719
6 3 1176
10 10 1856
23 26 1520
3 13 1907
22 9 1509
20 23 1325
19 13 1537
25 22 861
13 10 629
3 10 1475
29 26 1724
19 22 1440
22 25 224
23 20 437
16 26 1789
13 3 455
13 16 1894
6 19 996
19 3 784
6 16 618
28 22 330
13 3 795
3 23 697
29 29 763
7 26 1257
10 26 1229
23 23 1382
19 22 1200
19 26 836
3 13 751
28 19 1240
16 3 704
19 28 213
3 22 1768
3 23 697
25 6 647
10 13 414
13 3 203
6 16 647
19 13 1688
16 23 746
10 3 1886
29 13 1014
13 26 1253
6 10 1572
19 19 1990
3 7 1565
29 29 1019
23 29 1789
26 22 1348
7 13 734
13 10 606
6 29 1800
16 29 1083
9 25 1529
20 23 1236
6 3 1347
6 22 597
6 28 1820
6 28 1820
6 3 1347
6 22 794
22 13 667
20 23 1325
6 6 631
9 16 814
13 22 590
6 19 1591
28 16 827
3 13 633
28 19 1240
22 13 667
28 9 1185
29 29 763
13 13 1679
28 22 330
23 20 437
16 13 1718
22 16 644
28 9 1185
16 13 1718
20 23 1236
19 26 836
22 22 265
16 29 533
10 7 1801
6 6 1921
22 13 709
22 3 480
26 26 1261
22 10 1079
25 6 653
6 26 1291
23 20 437
3 13 685
3 13 751
22 25 224
28 19 828
28 22 330
13 20 1951
3 13 685
29 19 1268
26 6 1156
3 13 633
3 13 1502
20 10 1569
13 16 1785
16 19 1193
16 10 1508
6 3 1347
19 22 1260
26 29 267
16 16 772
22 19 783
25 6 216
29 20 1704
3 7 1565
28 6 1208
13 6 223
10 16 1202
6 13 1201
22 13 1897
26 20 971
22 13 293
16 10 1508
25 28 724
7 13 1210
6 6 779
22 29 1448
16 29 1593
19 16 1489
3 22 940
29 29 969
3 20 1645
25 16 1200
3 19 600
6 29 1800
20 23 1236
28 25 952
23 26 1520
19 22 1200
23 26 1594
26 7 618
25 28 521
16 16 878
7 10 1630
19 22 691
10 13 347
3 20 1645
7 29 598
22 22 265
25 16 1200
13 26 1253
28 6 1953
3 13 1907
22 25 914
28 6 1636
16 3 262
6 3 1176
13 22 590
19 9 1059
25 22 471
16 29 1694
6 10 713
10 19 1278
20 13 1542
16 28 935
25 16 620
19 13 1784
6 6 1921
22 13 226
6 6 779
3 13 1313
22 19 470
16 28 935
13 6 1987
28 9 1185
19 16 1319
16 3 279
6 28 1820
29 20 1991
19 22 1897
13 29 626
19 13 1688
16 13 707
22 25 224
13 25 550
13 3 455
19 6 217
3 3 575
9 19 775
23 26 1594
19 25 1263
6 19 1591
16 6 1907
25 28 521
26 22 1165
20 7 894
22 6 683
6 3 615
9 25 1529
19 13 1537
13 10 483
28 19 1240
29 29 969
3 10 1475
13 29 626
23 26 1913
19 29 1523
19 25 1263
29 10 1657
6 16 618
6 3 615
22 28 347
13 26 1639
16 29 1593
22 13 709
23 23 1382
13 9 1857
22 10 1233
16 13 654
10 3 1886
23 26 1520
16 3 704
20 13 848
16 29 1730
29 20 1704
19 3 784
20 13 848
19 13 1688
3 3 355
6 10 713
29 13 1014
3 10 1475
9 19 775
13 29 626
26 26 1790
25 28 1909
7 20 1241
6 10 1572
6 19 486
26 6 1156
19 26 309
26 29 610
29 29 763
19 19 1990
3 13 472
10 22 1694
26 6 1627
20 16 823
7 26 1257
16 29 1083
20 3 1785
23 20 1536
10 22 1694
13 3 690
7 26 1166
29 26 719
13 3 690
6 19 1591
22 13 226
23 20 437
16 28 1863
6 22 794
3 13 1502
9 9 427
20 20 418
16 29 1694
20 20 418
6 16 1023
19 28 213
13 9 820
20 20 418
13 25 1467
29 20 1704
13 3 699
6 19 1591
19 3 1814
7 29 743
22 16 982
13 3 621
25 28 724
19 6 1204
23 23 1366
13 3 795
6 19 486
13 23 1714
6 22 794
7 23 907
25 19 1753
7 16 789
26 7 618
7 3 1823
26 20 971
22 3 1492
9 9 1137
26 16 403
22 6 683
26 20 1645
16 3 704
9 9 427
26 13 1295
16 29 1002
26 10 574
25 25 371
25 22 1331
22 28 347
16 28 875
6 19 1591
26 26 496
13 13 1710
19 16 1351
9 9 1137
22 29 1500
23 3 1396
26 26 496
25 13 546
6 6 442
13 3 455
20 23 1551
25 19 1753
6 19 1591
13 3 455
3 13 1907
6 19 486
19 25 844
10 26 1229
10 26 1843
16 19 1193
23 7 983
13 20 1951
10 10 588
19 22 1804
13 10 738
16 23 746
25 28 1521
3 22 1662
6 19 1591
9 9 1137
13 26 1073
16 10 396
16 13 654
16 29 1730
13 10 1614
26 20 1645
10 6 1747
22 13 293
25 28 1521
16 6 1332
26 6 1627
6 6 1445
3 9 1558
16 3 279
26 29 1233
20 23 1236
23 7 983
19 13 1784
25 13 1251
28 9 1185
6 6 1445
13 13 1679
7 13 734
19 28 486
10 3 1886
13 25 1467
26 19 244
10 10 1285
19 26 836
28 6 1208
13 23 916
19 16 1319
22 3 1492
10 16 1202
7 16 789
19 22 1440
22 28 1717
9 19 775
20 16 1200
16 10 1309
7 10 1630
13 13 1714
3 20 1645
3 10 1475
25 6 653
25 19 1753
10 29 1488
16 19 1193
26 26 1170
23 16 1918
13 3 455
13 29 719
29 10 243
13 6 1699
6 6 442
26 16 403
25 19 1753
22 9 1805
29 10 483
16 3 1518
26 26 1790
25 13 546
9 16 814
3 23 697
6 10 713
19 3 784
23 23 1366
25 22 861
26 26 716
10 10 1285
26 26 1261
22 29 1500
7 26 634
25 13 546
10 19 1278
7 20 1577
26 29 267
28 6 1953
16 29 1002
19 6 217
23 3 1396
13 3 466
20 23 1236
13 26 1073
7 26 1257
3 3 1563
10 13 419
16 29 1142
22 29 1500
13 3 621
19 13 1784
3 22 1768
19 10 1820
3 22 1662
13 26 396
16 20 816
26 16 1303
16 29 1142
3 19 1432
16 19 1193
19 13 1040
29 10 1463
6 19 1243
19 22 1804
3 13 1210
3 16 1391
16 22 1579
6 6 779
29 20 1160
20 23 1236
19 3 1547
3 16 1391
3 3 355
16 22 1579
6 3 615
16 28 1863
3 16 220
25 19 1753
26 29 610
6 10 465
19 13 1875
25 28 521
10 26 410
3 13 1502
29 10 243
13 29 626
22 9 1805
10 10 1285
22 29 1500
22 13 667
19 25 844
23 13 206
6 16 1023
26 22 1628
26 26 1261
19 19 1956
19 19 1990
3 3 355
6 16 647
13 3 690
29 23 1148
29 16 1051
7 16 764
6 22 794
19 3 1814
25 22 471
7 13 1210
3 13 1502
13 3 455
20 20 418
25 13 1251
19 26 309
19 16 1012
16 28 1863
19 3 762
7 13 734
23 29 957
13 13 967
22 16 1175
3 22 1662
20 23 1325
3 16 501
26 22 1628
25 28 724
6 19 1591
3 13 633
7 26 634
26 29 610
19 16 1319
9 25 849
16 16 878
29 10 243
9 13 1442
3 16 1391
29 29 1019
6 28 1820
19 6 1108
7 7 828
6 19 996
9 6 748
6 6 779
6 6 631
26 22 1628
10 6 1765
23 7 983
20 26 1863
26 7 738
25 16 1200
28 22 1166
25 28 1521
6 6 564
16 29 1142
26 29 1233
20 23 1325
29 29 969
28 19 828
9 19 775
25 22 1331
26 26 496
13 3 455
29 20 1704
22 28 1002
19 25 854
23 20 437
22 28 347
10 19 1278
28 19 828
6 26 1143
16 13 671
28 6 1208
13 20 1951
16 19 234
13 13 1714
19 28 213
3 13 355
3 13 1210
20 13 848
3 13 685
6 10 713
22 16 1598
10 13 414
7 20 412
16 10 1508
20 13 848
19 26 309
13 25 1026
22 10 1233
22 3 338
29 20 1160
6 26 1143
29 26 1724
6 26 1291
3 13 472
3 23 697
7 29 743
16 3 1518
26 16 1296
3 23 697
19 28 486
9 6 1467
29 10 243
3 23 1410
6 13 1713
22 10 1233
19 22 1200
19 13 1875
22 3 480
6 19 996
6 16 1023
9 19 775
23 26 1594
26 7 738
19 3 1547
25 28 1521
19 22 1719
19 22 735
10 13 1315
7 7 501
16 13 654
3 19 952
20 10 1569
3 13 1502
10 29 1488
13 6 1699
19 3 1547
20 20 418
19 22 1440
9 22 909
10 29 676
7 26 1257
13 26 396
16 10 396
10 13 414
25 13 1251
20 20 418
25 13 546
22 10 1079
28 16 327
19 22 1260
23 13 206
7 29 598
10 10 588
16 3 227
6 6 779
7 26 1166
25 28 221
3 13 530
22 3 1492
25 28 1521
26 22 1628
22 6 683
13 3 699
6 6 1058
23 7 936
10 19 1278
20 23 1551
13 23 560
25 22 471
9 22 452
10 10 553
10 19 709
13 10 1614
22 28 347
25 22 580
26 22 1487
25 19 1889
19 10 1820
7 7 1524
13 3 455
19 3 784
26 22 1487
7 20 412
22 10 1079
7 7 501
22 10 1233
19 13 1688
23 29 1232
29 20 1160
3 20 1263
6 26 1291
20 10 1663
22 13 1897
10 3 1886
19 22 1804
13 9 1857
13 6 1699
26 29 267
23 16 1936
7 20 1880
28 6 1208
6 3 615
26 22 1065
13 9 1857
3 10 1475
16 13 707
20 23 204
19 13 1904
20 20 418
26 19 244
20 23 204
13 26 1253
20 3 1785
26 16 1303
6 10 465
13 6 1062
3 9 1558
26 26 496
25 28 724
19 3 522
28 6 1953
16 22 1579
22 9 1509
9 25 849
13 10 1614
6 28 1820
29 19 1268
13 16 1785
10 26 1843
16 16 1633
16 28 1821
7 20 1577
28 6 1636
3 16 220
3 10 1475
13 3 795
13 6 1475
13 23 560
13 6 490
6 6 631
10 13 419
20 10 1569
6 13 1713
26 6 1627
3 20 1263
6 19 1243
25 13 609
19 3 762
16 29 1142
9 19 775
16 29 1730
9 9 427
3 16 753
13 23 1714
20 16 1200
6 16 1023
22 13 226
22 25 1227
10 26 410
6 22 562
3 13 1907
10 26 1843
19 19 1990
6 19 1591
9 22 452
28 16 327
19 6 1204
25 6 647
25 16 1200
7 16 764
13 20 1951
6 29 1859
13 20 1951
10 19 1278
26 26 1261
20 23 1551
22 16 982
29 20 1704
22 29 1448
16 29 1883
10 13 419
10 13 347
3 23 697
16 13 671
3 23 697
28 22 330
13 13 1008
19 6 1204
7 3 1823
28 6 1065
13 16 1838
3 9 1558
16 23 746
23 13 206
16 16 527
19 10 1820
19 13 1904
7 29 743
19 16 1489
25 13 1251
26 22 1487
29 23 1148
25 6 647
22 29 1448
16 13 671
13 13 1008
3 10 1791
6 3 615
29 16 1051
6 19 1185
10 6 542
16 28 935
6 6 442
7 3 1823
23 26 1913
22 29 1448
13 25 550
25 13 609
16 3 279
19 26 836
19 13 1904
25 25 371
26 6 774
19 3 1547
16 19 1873
16 13 671
6 19 486
9 6 1467
19 13 1688
26 16 1303
19 9 1897
23 26 1913
20 23 1325
7 29 743
3 23 697
16 29 1593
3 22 940
28 19 1240
16 6 1907
19 6 1813
3 3 1563
13 26 396
16 6 755
29 10 1657
16 10 396
16 26 1789
10 13 347
6 19 1591
22 3 1565
23 16 868
16 3 227
23 16 1918
29 20 1991
6 16 1023
20 16 823
9 25 849
26 29 267
13 3 795
16 10 1309
22 16 1819
25 22 471
22 28 1717
10 7 1801
6 19 486
16 19 1873
10 10 553
10 6 1747
26 29 610
16 29 1083
26 22 1065
19 6 217
16 20 816
29 13 1014
16 29 1739
28 19 1240
29 13 1014
20 7 386
16 28 935
16 10 1508
26 22 1065
19 25 854
7 26 1257
22 22 626
29 16 1442
20 23 1325
22 29 1500
29 22 561
19 28 512
19 3 522
20 13 1542
20 23 1236
26 22 1165
13 23 1714
29 20 1972
25 28 221
16 6 1907
20 13 1542
6 19 1185
23 26 1913
3 16 220
3 22 940
13 6 490
3 9 1558
16 13 707
3 10 984
26 7 738
7 26 1166
3 10 984
3 16 1456
19 22 735
3 13 472
16 3 262
20 10 1663
13 6 490
26 22 1348
16 16 1633
22 16 1819
9 19 775
7 29 743
7 10 1630
9 25 849
22 13 1897
6 16 618
23 23 1366
16 19 1873
10 29 1065
16 6 1188
13 23 560
13 16 1838
22 25 1227
29 16 1051
13 26 1639
23 16 1918
20 13 1542
3 19 1928
26 26 1170
6 10 713
26 20 1645
13 29 719
7 20 1880
26 7 738
25 6 647
9 13 211
26 7 618
16 10 1081
6 19 1591
10 13 414
3 13 1313
13 10 483
7 29 598
9 16 814
29 20 1160
26 29 610
3 20 1645
22 9 1509
6 16 1023
22 9 1805
7 3 1823
6 6 1921
13 6 490
22 19 783
6 26 1291
28 19 828
19 25 305
19 13 1537
6 10 713
26 26 716
6 19 1185
20 13 848
16 26 1789
19 25 305
13 3 699
19 3 784
3 19 1432
29 29 969
28 22 1166
20 16 851
16 6 1907
22 28 347
3 10 1791
13 6 1699
3 22 1768
7 26 634
19 22 1897
16 10 1508
16 10 1309
19 22 1719
16 13 1718
25 22 1331
25 28 724
20 23 1236
28 19 828
9 16 814
22 16 1819
7 20 412
26 6 774
3 3 355
16 13 1477
3 22 1768
7 23 907
16 23 746
28 19 1240
3 3 1563
